id,EnergyDuration
178054_train2,3422
178055_train2,3414
178056_train2,3407
178057_train2,3423
178058_train2,3416
178059_train2,3404
178060_train2,3404
178061_train2,3417
178062_train2,3423
178063_train2,3420
178064_train2,3420
178065_train2,3420
178066_train2,3432
178067_train2,3422
178068_train2,3414
178069_train2,3417
178070_train2,3422
178071_train2,3427
178072_train2,3407
178073_train2,3422
178074_train2,3417
178075_train2,3427
178076_train2,3430
178077_train2,3426
178078_train2,3419
178079_train2,3424
178080_train2,3424
178081_train2,3416
178082_train2,3423
178083_train2,3397
178084_train2,3415
178085_train2,3425
178086_train2,3428
178087_train2,3420
178088_train2,3421
178089_train2,3411
178090_train2,3410
178091_train2,3416
178092_train2,3426
178093_train2,3424
178094_train2,3430
178095_train2,3422
178096_train2,3407
178097_train2,3429
178098_train2,3410
178099_train2,3430
178100_train2,3422
178101_train2,3426
178102_train2,3424
178103_train2,3436
178104_train2,3417
178105_train2,3424
178106_train2,3401
178107_train2,3418
178108_train2,3421
178109_train2,3430
178110_train2,3417
178111_train2,3423
178112_train2,3423
178113_train2,3415
178114_train2,3427
178115_train2,3419
178116_train2,3412
178117_train2,3422
178118_train2,3412
178119_train2,3416
178120_train2,3427
178121_train2,3418
178122_train2,3412
178123_train2,3420
178124_train2,3417
178125_train2,3416
178126_train2,3430
178127_train2,3421
178128_train2,3415
178129_train2,3426
178130_train2,3428
178131_train2,3405
178132_train2,3414
178133_train2,3422
178134_train2,3428
178135_train2,3413
178136_train2,3418
178137_train2,3414
178138_train2,3416
178139_train2,3400
178140_train2,3437
178141_train2,3424
178142_train2,3417
178143_train2,3426
178144_train2,3413
178145_train2,3411
178146_train2,3415
178147_train2,3412
178148_train2,3425
178149_train2,3421
178150_train2,3424
178151_train2,3415
178152_train2,3420
178153_train2,3431
178154_train2,3428
178155_train2,3430
178156_train2,3418
178157_train2,3429
178158_train2,3401
178159_train2,3411
178160_train2,3424
178161_train2,3430
178162_train2,3416
178163_train2,3411
178164_train2,3408
178165_train2,3415
178166_train2,3432
178167_train2,3420
178168_train2,3415
178169_train2,3429
178170_train2,3431
178171_train2,3411
178172_train2,3387
178173_train2,3425
178174_train2,3427
178175_train2,3396
178176_train2,3411
178177_train2,3425
178178_train2,3420
178179_train2,3434
178180_train2,3422
178181_train2,3416
178182_train2,3420
178183_train2,3416
178184_train2,3405
178185_train2,3421
178186_train2,3426
178187_train2,3416
178188_train2,3420
178189_train2,3425
178190_train2,3419
178191_train2,3428
178192_train2,3419
178193_train2,3432
178194_train2,3417
178195_train2,3430
178196_train2,3425
178197_train2,3352
178198_train2,3415
178199_train2,3409
178200_train2,3424
178201_train2,3423
178202_train2,3416
178203_train2,3424
178204_train2,3428
178205_train2,3412
178206_train2,3427
178207_train2,3411
178208_train2,3417
178209_train2,3406
178210_train2,3408
178211_train2,3436
178212_train2,3412
178213_train2,3460
178214_train2,3419
178215_train2,3420
178216_train2,3418
178217_train2,3440
178218_train2,3421
178219_train2,3390
178220_train2,3423
178221_train2,3425
178222_train2,3421
178223_train2,3428
178224_train2,3426
178225_train2,3430
178226_train2,3415
178227_train2,3422
178228_train2,3416
178229_train2,3429
178230_train2,3428
178231_train2,3432
178232_train2,3418
178233_train2,3395
178234_train2,3412
178235_train2,3423
178236_train2,3415
178237_train2,3409
178238_train2,3422
178239_train2,3415
178240_train2,3429
178241_train2,3423
178242_train2,3410
178243_train2,3430
178244_train2,3426
178245_train2,3424
178246_train2,3408
178247_train2,3409
178248_train2,3427
178249_train2,3432
178250_train2,3433
178251_train2,3414
178252_train2,3427
178253_train2,3438
178254_train2,3414
178255_train2,3416
178256_train2,3406
178257_train2,3410
178258_train2,3425
178259_train2,3414
178260_train2,3425
178261_train2,3436
178262_train2,3428
178263_train2,3419
178264_train2,3405
178265_train2,3425
178266_train2,3411
178267_train2,3426
178268_train2,3416
178269_train2,3429
178270_train2,3415
178271_train2,3416
178272_train2,3411
178273_train2,3419
178274_train2,3419
178275_train2,3424
178276_train2,3417
178277_train2,3421
178278_train2,3430
178279_train2,3422
178280_train2,3409
178281_train2,3415
178282_train2,3417
178283_train2,3402
178284_train2,3418
178285_train2,3428
178286_train2,3434
178287_train2,3422
178288_train2,3414
178289_train2,3420
178290_train2,3425
178291_train2,3423
178292_train2,3427
178293_train2,3422
178294_train2,3423
178295_train2,3422
178296_train2,3433
178297_train2,3395
178298_train2,3419
178299_train2,3393
178300_train2,3433
178301_train2,3415
178302_train2,3435
178303_train2,3410
178304_train2,3413
178305_train2,3433
178306_train2,3421
178307_train2,3424
178308_train2,3432
178309_train2,3424
178310_train2,3424
178311_train2,3429
178312_train2,3418
178313_train2,3414
178314_train2,3414
178315_train2,3425
178316_train2,3412
178317_train2,3388
178318_train2,3412
178319_train2,3430
178320_train2,3418
178321_train2,3409
178322_train2,3408
178323_train2,3421
178324_train2,3434
178325_train2,3415
178326_train2,3409
178327_train2,3420
178328_train2,3432
178329_train2,3433
178330_train2,3410
178331_train2,3415
178332_train2,3429
178333_train2,3418
178334_train2,3416
178335_train2,3427
178336_train2,3406
178337_train2,3414
178338_train2,3438
178339_train2,3422
178340_train2,3421
178341_train2,3425
178342_train2,3423
178343_train2,3419
178344_train2,3415
178345_train2,3431
178346_train2,3430
178347_train2,3416
178348_train2,3430
178349_train2,3419
178350_train2,3423
178351_train2,3413
178352_train2,3424
178353_train2,3421
178354_train2,3417
178355_train2,3428
178356_train2,3421
178357_train2,3412
178358_train2,3416
178359_train2,3423
178360_train2,3424
178361_train2,3419
178362_train2,3430
178363_train2,3428
178364_train2,3418
178365_train2,3427
178366_train2,3431
178367_train2,3422
178368_train2,3419
178369_train2,3425
178370_train2,3422
178371_train2,3423
178372_train2,3436
178373_train2,3435
178374_train2,3418
178375_train2,3438
178376_train2,3423
178377_train2,3401
178378_train2,3415
178379_train2,3414
178380_train2,3423
178381_train2,3425
178382_train2,3418
178383_train2,3411
178384_train2,3424
178385_train2,3412
178386_train2,3413
178387_train2,3439
178388_train2,3384
178389_train2,3414
178390_train2,3415
178391_train2,3419
178392_train2,3414
178393_train2,3421
178394_train2,3419
178395_train2,3420
178396_train2,3425
178397_train2,3413
178398_train2,3423
178399_train2,3422
178400_train2,3426
178401_train2,3431
178402_train2,3425
178403_train2,3416
178404_train2,3412
178405_train2,3416
178406_train2,3425
178407_train2,3411
178408_train2,3426
178409_train2,3424
178410_train2,3425
178411_train2,3424
178412_train2,3417
178413_train2,3416
178414_train2,3424
178415_train2,3419
178416_train2,3425
178417_train2,3414
178418_train2,3399
178419_train2,3423
178420_train2,3428
178421_train2,3411
178422_train2,3425
178423_train2,3421
178424_train2,3422
178425_train2,3395
178426_train2,3424
178427_train2,3418
178428_train2,3416
178429_train2,3408
178430_train2,3418
178431_train2,3415
178432_train2,3416
178433_train2,3416
178434_train2,3426
178435_train2,3429
178436_train2,3389
178437_train2,3416
178438_train2,3428
178439_train2,3410
178440_train2,3426
178441_train2,3417
178442_train2,3427
178443_train2,3417
178444_train2,3421
178445_train2,3435
178446_train2,3425
178447_train2,3415
178448_train2,3427
178449_train2,3406
178450_train2,3427
178451_train2,3419
178452_train2,3433
178453_train2,3425
178454_train2,3422
178455_train2,3413
178456_train2,3423
178457_train2,3398
178458_train2,3411
178459_train2,3426
178460_train2,3418
178461_train2,3416
178462_train2,3435
178463_train2,3413
178464_train2,3419
178465_train2,3415
178466_train2,3416
178467_train2,3416
178468_train2,3426
178469_train2,3417
178470_train2,3428
178471_train2,3418
178472_train2,3424
178473_train2,3427
178474_train2,3423
178475_train2,3421
178476_train2,3405
178477_train2,3427
178478_train2,3414
178479_train2,3419
178480_train2,3427
178481_train2,3417
178482_train2,3426
178483_train2,3406
178484_train2,3427
178485_train2,3403
178486_train2,3409
178487_train2,3427
178488_train2,3406
178489_train2,3424
178490_train2,3425
178491_train2,3429
178492_train2,3430
178493_train2,3421
178494_train2,3391
178495_train2,3417
178496_train2,3421
178497_train2,3420
178498_train2,3418
178499_train2,3414
178500_train2,3423
178501_train2,3423
178502_train2,3412
178503_train2,3420
178504_train2,3420
178505_train2,3413
178506_train2,3422
178507_train2,3435
178508_train2,3420
178509_train2,3410
178510_train2,3428
178511_train2,3421
178512_train2,3407
178513_train2,3420
178514_train2,3415
178515_train2,3407
178516_train2,3408
178517_train2,3424
178518_train2,3419
178519_train2,3416
178520_train2,3424
178521_train2,3423
178522_train2,3429
178523_train2,3423
178524_train2,3430
178525_train2,3423
178526_train2,3430
178527_train2,3418
178528_train2,3424
178529_train2,3413
178530_train2,3396
178531_train2,3424
178532_train2,3419
178533_train2,3415
178534_train2,3428
178535_train2,3405
178536_train2,3424
178537_train2,3411
178538_train2,3414
178539_train2,3428
178540_train2,3429
178541_train2,3411
178542_train2,3403
178543_train2,3416
178544_train2,3416
178545_train2,3424
178546_train2,3425
178547_train2,3410
178548_train2,3425
178549_train2,3421
178550_train2,3417
178551_train2,3408
178552_train2,3425
178553_train2,3408
178554_train2,3423
178555_train2,3423
178556_train2,3420
178557_train2,3420
178558_train2,3426
178559_train2,3434
178560_train2,3420
178561_train2,3402
178562_train2,3430
178563_train2,3434
178564_train2,3418
178565_train2,3426
178566_train2,3414
178567_train2,3422
178568_train2,3428
178569_train2,3430
178570_train2,3414
178571_train2,3418
178572_train2,3424
178573_train2,3406
178574_train2,3420
178575_train2,3418
178576_train2,3427
178577_train2,3417
178578_train2,3430
178579_train2,3405
178580_train2,3413
178581_train2,3412
178582_train2,3426
178583_train2,3397
178584_train2,3427
178585_train2,3417
178586_train2,3427
178587_train2,3430
178588_train2,3439
178589_train2,3430
178590_train2,3438
178591_train2,3427
178592_train2,3437
178593_train2,3423
178594_train2,3426
178595_train2,3424
178596_train2,3436
178597_train2,3434
178598_train2,3411
178599_train2,3426
178600_train2,3424
178601_train2,3417
178602_train2,3415
178603_train2,3426
178604_train2,3431
178605_train2,3425
178606_train2,3419
178607_train2,3410
178608_train2,3418
178609_train2,3420
178610_train2,3426
178611_train2,3427
178612_train2,3412
178613_train2,3420
178614_train2,3438
178615_train2,3421
178616_train2,3424
178617_train2,3414
178618_train2,3420
178619_train2,3418
178620_train2,3417
178621_train2,3420
178622_train2,3399
178623_train2,3418
178624_train2,3411
178625_train2,3420
178626_train2,3412
178627_train2,3418
178628_train2,3430
178629_train2,3429
178630_train2,3415
178631_train2,3426
178632_train2,3407
178633_train2,3424
178634_train2,3417
178635_train2,3428
178636_train2,3409
178637_train2,3420
178638_train2,3426
178639_train2,3422
178640_train2,3417
178641_train2,3429
178642_train2,3418
178643_train2,3418
178644_train2,3425
178645_train2,3406
178646_train2,3432
178647_train2,3437
178648_train2,3423
178649_train2,3429
178650_train2,3427
178651_train2,3424
178652_train2,3437
178653_train2,3421
178654_train2,3420
178655_train2,3417
178656_train2,3410
178657_train2,3410
178658_train2,3425
178659_train2,3422
178660_train2,3421
178661_train2,3413
178662_train2,3425
178663_train2,3426
178664_train2,3423
178665_train2,3424
178666_train2,3428
178667_train2,3428
178668_train2,3425
178669_train2,3420
178670_train2,3427
178671_train2,3432
178672_train2,3422
178673_train2,3429
178674_train2,3412
178675_train2,3437
178676_train2,3420
178677_train2,3423
178678_train2,3418
178679_train2,3427
178680_train2,3419
178681_train2,3426
178682_train2,3417
178683_train2,3412
178684_train2,3422
178685_train2,3412
178686_train2,3416
178687_train2,3422
178688_train2,3414
178689_train2,3437
178690_train2,3412
178691_train2,3414
178692_train2,3419
178693_train2,3415
178694_train2,3418
178695_train2,3430
178696_train2,3418
178697_train2,3410
178698_train2,3425
178699_train2,3408
178700_train2,3428
178701_train2,3417
178702_train2,3417
178703_train2,3423
178704_train2,3415
178705_train2,3425
178706_train2,3425
178707_train2,3418
178708_train2,3428
178709_train2,3421
178710_train2,3423
178711_train2,3422
178712_train2,3419
178713_train2,3417
178714_train2,3429
178715_train2,3431
178716_train2,3419
178717_train2,3398
178718_train2,3420
178719_train2,3417
178720_train2,3418
178721_train2,3424
178722_train2,3420
178723_train2,3413
178724_train2,3423
178725_train2,3407
178726_train2,3420
178727_train2,3417
178728_train2,3399
178729_train2,3423
178730_train2,3417
178731_train2,3414
178732_train2,3423
178733_train2,3428
178734_train2,3428
178735_train2,3416
178736_train2,3423
178737_train2,3426
178738_train2,3417
178739_train2,3424
178740_train2,3421
178741_train2,3428
178742_train2,3431
178743_train2,3422
178744_train2,3411
178745_train2,3421
178746_train2,3412
178747_train2,3420
178748_train2,3410
178749_train2,3421
178750_train2,3423
178751_train2,3416
178752_train2,3419
178753_train2,3411
178754_train2,3409
178755_train2,3421
178756_train2,3420
178757_train2,3418
178758_train2,3423
178759_train2,3428
178760_train2,3423
178761_train2,3425
178762_train2,3418
178763_train2,3427
178764_train2,3429
178765_train2,3427
178766_train2,3423
178767_train2,3427
178768_train2,3424
178769_train2,3429
178770_train2,3410
178771_train2,3425
178772_train2,3426
178773_train2,3429
178774_train2,3426
178775_train2,3431
178776_train2,3426
178777_train2,3423
178778_train2,3423
178779_train2,3425
178780_train2,3430
178781_train2,3424
178782_train2,3420
178783_train2,3427
178784_train2,3423
178785_train2,3405
178786_train2,3436
178787_train2,3415
178788_train2,3427
178789_train2,3425
178790_train2,3412
178791_train2,3410
178792_train2,3423
178793_train2,3416
178794_train2,3414
178795_train2,3420
178796_train2,3425
178797_train2,3420
178798_train2,3425
178799_train2,3430
178800_train2,3425
178801_train2,3421
178802_train2,3416
178803_train2,3404
178804_train2,3409
178805_train2,3433
178806_train2,3412
178807_train2,3416
178808_train2,3421
178809_train2,3430
178810_train2,3428
178811_train2,3413
178812_train2,3433
178813_train2,3408
178814_train2,3407
178815_train2,3422
178816_train2,3428
178817_train2,3426
178818_train2,3431
178819_train2,3427
178820_train2,3418
178821_train2,3422
178822_train2,3439
178823_train2,3417
178824_train2,3423
178825_train2,3418
178826_train2,3427
178827_train2,3424
178828_train2,3422
178829_train2,3419
178830_train2,3438
178831_train2,3412
178832_train2,3413
178833_train2,3404
178834_train2,3421
178835_train2,3422
178836_train2,3429
178837_train2,3419
178838_train2,3418
178839_train2,3427
178840_train2,3427
178841_train2,3429
178842_train2,3419
178843_train2,3400
178844_train2,3436
178845_train2,3423
178846_train2,3427
178847_train2,3401
178848_train2,3406
178849_train2,3414
178850_train2,3421
178851_train2,3429
178852_train2,3408
178853_train2,3416
178854_train2,3421
178855_train2,3416
178856_train2,3427
178857_train2,3393
178858_train2,3414
178859_train2,3419
178860_train2,3435
178861_train2,3425
178862_train2,3416
178863_train2,3412
178864_train2,3429
178865_train2,3425
178866_train2,3410
178867_train2,3423
178868_train2,3420
178869_train2,3435
178870_train2,3423
178871_train2,3422
178872_train2,3415
178873_train2,3432
178874_train2,3421
178875_train2,3431
178876_train2,3428
178877_train2,3419
178878_train2,3419
178879_train2,3413
178880_train2,3422
178881_train2,3411
178882_train2,3419
178883_train2,3430
178884_train2,3433
178885_train2,3410
178886_train2,3418
178887_train2,3416
178888_train2,3412
178889_train2,3425
178890_train2,3415
178891_train2,3412
178892_train2,3430
178893_train2,3416
178894_train2,3420
178895_train2,3428
178896_train2,3429
178897_train2,3421
178898_train2,3430
178899_train2,3426
178900_train2,3428
178901_train2,3420
178902_train2,3426
178903_train2,3409
178904_train2,3423
178905_train2,3418
178906_train2,3397
178907_train2,3421
178908_train2,3432
178909_train2,3411
178910_train2,3422
178911_train2,3423
178912_train2,3426
178913_train2,3407
178914_train2,3427
178915_train2,3422
178916_train2,3397
178917_train2,3416
178918_train2,3427
178919_train2,3421
178920_train2,3431
178921_train2,3416
178922_train2,3438
178923_train2,3417
178924_train2,3416
178925_train2,3427
178926_train2,3433
178927_train2,3416
178928_train2,3417
178929_train2,3421
178930_train2,3425
178931_train2,3427
178932_train2,3417
178933_train2,3422
178934_train2,3402
178935_train2,3427
178936_train2,3421
178937_train2,3419
178938_train2,3431
178939_train2,3418
178940_train2,3423
178941_train2,3400
178942_train2,3423
178943_train2,3420
178944_train2,3420
178945_train2,3414
178946_train2,3422
178947_train2,3434
178948_train2,3418
178949_train2,3416
178950_train2,3417
178951_train2,3428
178952_train2,3415
178953_train2,3431
178954_train2,3414
178955_train2,3425
178956_train2,3416
178957_train2,3429
178958_train2,3423
178959_train2,3416
178960_train2,3429
178961_train2,3417
178962_train2,3422
178963_train2,3423
178964_train2,3415
178965_train2,3406
178966_train2,3437
178967_train2,3425
178968_train2,3418
178969_train2,3415
178970_train2,3409
178971_train2,3435
178972_train2,3409
178973_train2,3411
178974_train2,3414
178975_train2,3417
178976_train2,3423
178977_train2,3426
178978_train2,3422
178979_train2,3427
178980_train2,3429
178981_train2,3432
178982_train2,3418
178983_train2,3411
178984_train2,3427
178985_train2,3419
178986_train2,3427
178987_train2,3471
178988_train2,3423
178989_train2,3415
178990_train2,3410
178991_train2,3429
178992_train2,3410
178993_train2,3409
178994_train2,3415
178995_train2,3422
178996_train2,3417
178997_train2,3422
178998_train2,3416
178999_train2,3411
179000_train2,3413
179001_train2,3419
179002_train2,3427
179003_train2,3408
179004_train2,3412
179005_train2,3422
179006_train2,3429
179007_train2,3427
179008_train2,3420
179009_train2,3428
179010_train2,3428
179011_train2,3426
179012_train2,3417
179013_train2,3436
179014_train2,3409
179015_train2,3405
179016_train2,3415
179017_train2,3431
179018_train2,3423
179019_train2,3430
179020_train2,3413
179021_train2,3425
179022_train2,3420
179023_train2,3420
179024_train2,3434
179025_train2,3412
179026_train2,3418
179027_train2,3424
179028_train2,3401
179029_train2,3432
179030_train2,3424
179031_train2,3416
179032_train2,3423
179033_train2,3397
179034_train2,3422
179035_train2,3420
179036_train2,3416
179037_train2,3406
179038_train2,3407
179039_train2,3424
179040_train2,3420
179041_train2,3427
179042_train2,3427
179043_train2,3423
179044_train2,3428
179045_train2,3415
179046_train2,3426
179047_train2,3424
179048_train2,3427
179049_train2,3419
179050_train2,3401
179051_train2,3423
179052_train2,3430
179053_train2,3418
179054_train2,3418
179055_train2,3426
179056_train2,3426
179057_train2,3435
179058_train2,3397
179059_train2,3422
179060_train2,3412
179061_train2,3417
179062_train2,3422
179063_train2,3434
179064_train2,3417
179065_train2,3420
179066_train2,3406
179067_train2,3425
179068_train2,3417
179069_train2,3412
179070_train2,3415
179071_train2,3427
179072_train2,3425
179073_train2,3416
179074_train2,3414
179075_train2,3422
179076_train2,3425
179077_train2,3415
179078_train2,3390
179079_train2,3417
179080_train2,3404
179081_train2,3425
179082_train2,3420
179083_train2,3426
179084_train2,3424
179085_train2,3410
179086_train2,3416
179087_train2,3420
179088_train2,3417
179089_train2,3423
179090_train2,3427
179091_train2,3424
179092_train2,3408
179093_train2,3413
179094_train2,3425
179095_train2,3423
179096_train2,3424
179097_train2,3413
179098_train2,3424
179099_train2,3434
179100_train2,3419
179101_train2,3434
179102_train2,3406
179103_train2,3432
179104_train2,3420
179105_train2,3414
179106_train2,3425
179107_train2,3419
179108_train2,3427
179109_train2,3406
179110_train2,3423
179111_train2,3428
179112_train2,3416
179113_train2,3425
179114_train2,3416
179115_train2,3419
179116_train2,3426
179117_train2,3436
179118_train2,3421
179119_train2,3422
179120_train2,3417
179121_train2,3387
179122_train2,3416
179123_train2,3411
179124_train2,3411
179125_train2,3424
179126_train2,3426
179127_train2,3411
179128_train2,3405
179129_train2,3411
179130_train2,3428
179131_train2,3431
179132_train2,3424
179133_train2,3425
179134_train2,3416
179135_train2,3424
179136_train2,3429
179137_train2,3412
179138_train2,3426
179139_train2,3425
179140_train2,3428
179141_train2,3413
179142_train2,3416
179143_train2,3413
179144_train2,3426
179145_train2,3419
179146_train2,3419
179147_train2,3407
179148_train2,3410
179149_train2,3417
179150_train2,3390
179151_train2,3412
179152_train2,3422
179153_train2,3417
179154_train2,3421
179155_train2,3426
179156_train2,3411
179157_train2,3418
179158_train2,3422
179159_train2,3423
179160_train2,3431
179161_train2,3429
179162_train2,3415
179163_train2,3434
179164_train2,3423
179165_train2,3423
179166_train2,3437
179167_train2,3422
179168_train2,3414
179169_train2,3416
179170_train2,3418
179171_train2,3427
179172_train2,3425
179173_train2,3423
179174_train2,3417
179175_train2,3422
179176_train2,3428
179177_train2,3423
179178_train2,3424
179179_train2,3432
179180_train2,3424
179181_train2,3431
179182_train2,3415
179183_train2,3409
179184_train2,3429
179185_train2,3423
179186_train2,3430
179187_train2,3420
179188_train2,3438
179189_train2,3418
179190_train2,3427
179191_train2,3424
179192_train2,3425
179193_train2,3421
179194_train2,3412
179195_train2,3420
179196_train2,3426
179197_train2,3429
179198_train2,3426
179199_train2,3410
179200_train2,3416
179201_train2,3418
179202_train2,3420
179203_train2,3396
179204_train2,3423
179205_train2,3414
179206_train2,3416
179207_train2,3417
179208_train2,3425
179209_train2,3417
179210_train2,3416
179211_train2,3412
179212_train2,3438
179213_train2,3411
179214_train2,3427
179215_train2,3438
179216_train2,3421
179217_train2,3406
179218_train2,3410
179219_train2,3434
179220_train2,3410
179221_train2,3410
179222_train2,3398
179223_train2,3425
179224_train2,3418
179225_train2,3416
179226_train2,3416
179227_train2,3418
179228_train2,3420
179229_train2,3418
179230_train2,3438
179231_train2,3404
179232_train2,3431
179233_train2,3423
179234_train2,3412
179235_train2,3421
179236_train2,3397
179237_train2,3414
179238_train2,3421
179239_train2,3415
179240_train2,3421
179241_train2,3423
179242_train2,3428
179243_train2,3412
179244_train2,3425
179245_train2,3419
179246_train2,3419
179247_train2,3419
179248_train2,3420
179249_train2,3423
179250_train2,3426
179251_train2,3432
179252_train2,3428
179253_train2,3427
179254_train2,3419
179255_train2,3418
179256_train2,3430
179257_train2,3410
179258_train2,3418
179259_train2,3392
179260_train2,3425
179261_train2,3425
179262_train2,3411
179263_train2,3410
179264_train2,3432
179265_train2,3420
179266_train2,3392
179267_train2,3428
179268_train2,3434
179269_train2,3426
179270_train2,3415
179271_train2,3415
179272_train2,3412
179273_train2,3413
179274_train2,3413
179275_train2,3409
179276_train2,3425
179277_train2,3415
179278_train2,3416
179279_train2,3427
179280_train2,3396
179281_train2,3424
179282_train2,3425
179283_train2,3426
179284_train2,3433
179285_train2,3419
179286_train2,3415
179287_train2,3409
179288_train2,3408
179289_train2,3412
179290_train2,3430
179291_train2,3431
179292_train2,3412
179293_train2,3420
179294_train2,3420
179295_train2,3412
179296_train2,3419
179297_train2,3426
179298_train2,3417
179299_train2,3418
179300_train2,3434
179301_train2,3425
179302_train2,3410
179303_train2,3413
179304_train2,3426
179305_train2,3406
179306_train2,3417
179307_train2,3416
179308_train2,3411
179309_train2,3428
179310_train2,3409
179311_train2,3421
179312_train2,3404
179313_train2,3426
179314_train2,3421
179315_train2,3427
179316_train2,3415
179317_train2,3426
179318_train2,3419
179319_train2,3418
179320_train2,3428
179321_train2,3413
179322_train2,3425
179323_train2,3420
179324_train2,3434
179325_train2,3425
179326_train2,3406
179327_train2,3431
179328_train2,3425
179329_train2,3416
179330_train2,3429
179331_train2,3420
179332_train2,3427
179333_train2,3431
179334_train2,3426
179335_train2,3424
179336_train2,3401
179337_train2,3436
179338_train2,3408
179339_train2,3410
179340_train2,3422
179341_train2,3422
179342_train2,3426
179343_train2,3409
179344_train2,3420
179345_train2,3417
179346_train2,3419
179347_train2,3411
179348_train2,3411
179349_train2,3421
179350_train2,3424
179351_train2,3417
179352_train2,3410
179353_train2,3418
179354_train2,3426
179355_train2,3414
179356_train2,3419
179357_train2,3418
179358_train2,3429
179359_train2,3428
179360_train2,3432
179361_train2,3417
179362_train2,3416
179363_train2,3424
179364_train2,3415
179365_train2,3422
179366_train2,3418
179367_train2,3417
179368_train2,3421
179369_train2,3433
179370_train2,3429
179371_train2,3418
179372_train2,3418
179373_train2,3407
179374_train2,3417
179375_train2,3415
179376_train2,3410
179377_train2,3424
179378_train2,3408
179379_train2,3410
179380_train2,3423
179381_train2,3429
179382_train2,3425
179383_train2,3422
179384_train2,3399
179385_train2,3410
179386_train2,3429
179387_train2,3418
179388_train2,3414
179389_train2,3415
179390_train2,3424
179391_train2,3413
179392_train2,3423
179393_train2,3419
179394_train2,3397
179395_train2,3408
179396_train2,3418
179397_train2,3431
179398_train2,3411
179399_train2,3411
179400_train2,3412
179401_train2,3407
179402_train2,3407
179403_train2,3418
179404_train2,3420
179405_train2,3416
179406_train2,3434
179407_train2,3428
179408_train2,3432
179409_train2,3411
179410_train2,3426
179411_train2,3415
179412_train2,3426
179413_train2,3427
179414_train2,3411
179415_train2,3414
179416_train2,3428
179417_train2,3426
179418_train2,3415
179419_train2,3429
179420_train2,3416
179421_train2,3418
179422_train2,3434
179423_train2,3426
179424_train2,3419
179425_train2,3424
179426_train2,3396
179427_train2,3428
179428_train2,3416
179429_train2,3409
179430_train2,3417
179431_train2,3427
179432_train2,3413
179433_train2,3418
179434_train2,3435
179435_train2,3412
179436_train2,3423
179437_train2,3415
179438_train2,3420
179439_train2,3420
179440_train2,3427
179441_train2,3426
179442_train2,3423
179443_train2,3422
179444_train2,3419
179445_train2,3427
179446_train2,3415
179447_train2,3410
179448_train2,3432
179449_train2,3418
179450_train2,3420
179451_train2,3417
179452_train2,3420
179453_train2,3418
179454_train2,3422
179455_train2,3421
179456_train2,3422
179457_train2,3425
179458_train2,3412
179459_train2,3435
179460_train2,3418
179461_train2,3422
179462_train2,3415
179463_train2,3413
179464_train2,3409
179465_train2,3425
179466_train2,3412
179467_train2,3425
179468_train2,3416
179469_train2,3423
179470_train2,3424
179471_train2,3420
179472_train2,3419
179473_train2,3423
179474_train2,3444
179475_train2,3413
179476_train2,3422
179477_train2,3419
179478_train2,3415
179479_train2,3429
179480_train2,3417
179481_train2,3413
179482_train2,3418
179483_train2,3412
179484_train2,3412
179485_train2,3414
179486_train2,3416
179487_train2,3416
179488_train2,3419
179489_train2,3414
179490_train2,3424
179491_train2,3420
179492_train2,3428
179493_train2,3433
179494_train2,3422
179495_train2,3439
179496_train2,3419
179497_train2,3425
179498_train2,3424
179499_train2,3416
179500_train2,3423
179501_train2,3418
179502_train2,3421
179503_train2,3430
179504_train2,3419
179505_train2,3429
179506_train2,3436
179507_train2,3413
179508_train2,3429
179509_train2,3423
179510_train2,3424
179511_train2,3425
179512_train2,3426
179513_train2,3431
179514_train2,3418
179515_train2,3416
179516_train2,3422
179517_train2,3420
179518_train2,3420
179519_train2,3437
179520_train2,3427
179521_train2,3423
179522_train2,3424
179523_train2,3415
179524_train2,3417
179525_train2,3422
179526_train2,3423
179527_train2,3421
179528_train2,3418
179529_train2,3422
179530_train2,3429
179531_train2,3426
179532_train2,3420
179533_train2,3418
179534_train2,3417
179535_train2,3417
179536_train2,3428
179537_train2,3417
179538_train2,3432
179539_train2,3422
179540_train2,3411
179541_train2,3433
179542_train2,3419
179543_train2,3421
179544_train2,3415
179545_train2,3409
179546_train2,3418
179547_train2,3415
179548_train2,3423
179549_train2,3421
179550_train2,3416
179551_train2,3421
179552_train2,3422
179553_train2,3429
179554_train2,3416
179555_train2,3425
179556_train2,3424
179557_train2,3428
179558_train2,3427
179559_train2,3424
179560_train2,3421
179561_train2,3417
179562_train2,3425
179563_train2,3409
179564_train2,3425
179565_train2,3428
179566_train2,3428
179567_train2,3425
179568_train2,3424
179569_train2,3419
179570_train2,3410
179571_train2,3426
179572_train2,3427
179573_train2,3423
179574_train2,3423
179575_train2,3418
179576_train2,3424
179577_train2,3412
179578_train2,3418
179579_train2,3425
179580_train2,3417
179581_train2,3405
179582_train2,3421
179583_train2,3428
179584_train2,3414
179585_train2,3417
179586_train2,3416
179587_train2,3407
179588_train2,3421
179589_train2,3424
179590_train2,3414
179591_train2,3425
179592_train2,3411
179593_train2,3431
179594_train2,3418
179595_train2,3417
179596_train2,3423
179597_train2,3425
179598_train2,3426
179599_train2,3423
179600_train2,3422
179601_train2,3418
179602_train2,3412
179603_train2,3423
179604_train2,3421
179605_train2,3419
179606_train2,3426
179607_train2,3431
