id,ED
48995_train_0,3410.0
48996_train_0,3405.0
48997_train_0,3406.0
48998_train_0,3404.0
48999_train_0,3406.0
49000_train_0,3411.0
49001_train_0,3402.0
49002_train_0,3409.0
49003_train_0,3409.0
49004_train_0,3407.0
49005_train_0,3411.0
49006_train_0,3410.0
49007_train_0,3403.0
49008_train_0,3405.0
49009_train_0,3409.0
49010_train_0,3410.0
49011_train_0,3386.0
49012_train_0,3411.0
49013_train_0,3404.0
49014_train_0,3399.0
49015_train_0,3388.0
49016_train_0,3403.0
49017_train_0,3413.0
49018_train_0,3405.0
49019_train_0,3410.0
49020_train_0,3405.0
49021_train_0,3405.0
49022_train_0,3406.0
49023_train_0,3406.0
49024_train_0,3383.0
49025_train_0,3409.0
49026_train_0,3407.0
49027_train_0,3382.0
49028_train_0,3401.0
49029_train_0,3411.0
49030_train_0,3431.0
49031_train_0,3409.0
49032_train_0,3409.0
49033_train_0,3411.0
49034_train_0,3406.0
49035_train_0,3389.0
49036_train_0,3403.0
49037_train_0,3405.0
49038_train_0,3403.0
49039_train_0,3412.0
49040_train_0,3403.0
49041_train_0,3419.0
49042_train_0,3405.0
49043_train_0,3405.0
49044_train_0,3408.0
49045_train_0,3410.0
49046_train_0,3414.0
49047_train_0,3406.0
49048_train_0,3402.0
49049_train_0,3406.0
49050_train_0,3407.0
49051_train_0,3409.0
49052_train_0,3401.0
49053_train_0,3385.0
49054_train_0,3388.0
49055_train_0,3403.0
49056_train_0,3408.0
49057_train_0,3410.0
49058_train_0,3399.0
49059_train_0,3412.0
49060_train_0,3407.0
49061_train_0,3408.0
49062_train_0,3405.0
49063_train_0,3405.0
49064_train_0,3382.0
49065_train_0,3406.0
49066_train_0,3405.0
49067_train_0,3408.0
49068_train_0,3404.0
49069_train_0,3410.0
49070_train_0,3402.0
49071_train_0,3408.0
49072_train_0,3384.0
49073_train_0,3411.0
49074_train_0,3411.0
49075_train_0,3412.0
49076_train_0,3406.0
49077_train_0,3411.0
49078_train_0,3408.0
49079_train_0,3386.0
49080_train_0,3411.0
49081_train_0,3402.0
49082_train_0,3405.0
49083_train_0,3405.0
49084_train_0,3405.0
49085_train_0,3409.0
49086_train_0,3427.0
49087_train_0,3424.0
49088_train_0,3402.0
49089_train_0,3412.0
49090_train_0,3408.0
49091_train_0,3409.0
49092_train_0,3404.0
49093_train_0,3405.0
49094_train_0,3412.0
49095_train_0,3382.0
49096_train_0,3405.0
49097_train_0,3399.0
49098_train_0,3411.0
49099_train_0,3409.0
49100_train_0,3408.0
49101_train_0,3408.0
49102_train_0,3403.0
49103_train_0,3406.0
49104_train_0,3408.0
49105_train_0,3407.0
49106_train_0,3409.0
49107_train_0,3407.0
49108_train_0,3409.0
49109_train_0,3404.0
49110_train_0,3409.0
49111_train_0,3406.0
49112_train_0,3406.0
49113_train_0,3407.0
49114_train_0,3413.0
49115_train_0,3409.0
49116_train_0,3405.0
49117_train_0,3402.0
49118_train_0,3408.0
49119_train_0,3403.0
49120_train_0,3406.0
49121_train_0,3409.0
49122_train_0,3407.0
49123_train_0,3407.0
49124_train_0,3410.0
49125_train_0,3406.0
49126_train_0,3409.0
49127_train_0,3407.0
49128_train_0,3406.0
49129_train_0,3401.0
49130_train_0,3408.0
49131_train_0,3390.0
49132_train_0,3409.0
49133_train_0,3405.0
49134_train_0,3409.0
49135_train_0,3383.0
49136_train_0,3415.0
49137_train_0,3409.0
49138_train_0,3402.0
49139_train_0,3410.0
49140_train_0,3407.0
49141_train_0,3404.0
49142_train_0,3412.0
49143_train_0,3408.0
49144_train_0,3412.0
49145_train_0,3408.0
49146_train_0,3406.0
49147_train_0,3385.0
49148_train_0,3406.0
49149_train_0,3407.0
49150_train_0,3403.0
49151_train_0,3406.0
49152_train_0,3385.0
49153_train_0,3391.0
49154_train_0,3410.0
49155_train_0,3411.0
49156_train_0,3407.0
49157_train_0,3417.0
49158_train_0,3408.0
49159_train_0,3396.0
49160_train_0,3407.0
49161_train_0,3412.0
49162_train_0,3403.0
49163_train_0,3386.0
49164_train_0,3402.0
49165_train_0,3405.0
49166_train_0,3408.0
49167_train_0,3407.0
49168_train_0,3406.0
49169_train_0,3408.0
49170_train_0,3410.0
49171_train_0,3411.0
49172_train_0,3405.0
49173_train_0,3408.0
49174_train_0,3414.0
49175_train_0,3403.0
49176_train_0,3405.0
49177_train_0,3403.0
49178_train_0,3401.0
49179_train_0,3408.0
49180_train_0,3384.0
49181_train_0,3407.0
49182_train_0,3386.0
49183_train_0,3407.0
49184_train_0,3402.0
49185_train_0,3415.0
49186_train_0,3404.0
49187_train_0,3406.0
49188_train_0,3411.0
49189_train_0,3376.0
49190_train_0,3412.0
49191_train_0,3407.0
49192_train_0,3404.0
49193_train_0,3409.0
49194_train_0,3403.0
49195_train_0,3406.0
49196_train_0,3404.0
49197_train_0,3406.0
49198_train_0,3410.0
49199_train_0,3412.0
49200_train_0,3381.0
49201_train_0,3385.0
49202_train_0,3402.0
49203_train_0,3408.0
49204_train_0,3410.0
49205_train_0,3403.0
49206_train_0,3406.0
49207_train_0,3408.0
49208_train_0,3403.0
49209_train_0,3401.0
49210_train_0,3405.0
49211_train_0,3408.0
49212_train_0,3407.0
49213_train_0,3391.0
49214_train_0,3386.0
49215_train_0,3410.0
49216_train_0,3405.0
49217_train_0,3414.0
49218_train_0,3402.0
49219_train_0,3404.0
49220_train_0,3423.0
49221_train_0,3401.0
49222_train_0,3409.0
49223_train_0,3410.0
49224_train_0,3405.0
49225_train_0,3406.0
49226_train_0,3402.0
49227_train_0,3408.0
49228_train_0,3407.0
49229_train_0,3406.0
49230_train_0,3400.0
49231_train_0,3387.0
49232_train_0,3397.0
49233_train_0,3403.0
49234_train_0,3421.0
49235_train_0,3403.0
49236_train_0,3400.0
49237_train_0,3402.0
49238_train_0,3404.0
49239_train_0,3403.0
49240_train_0,3418.0
49241_train_0,3412.0
49242_train_0,3409.0
49243_train_0,3411.0
49244_train_0,3407.0
49245_train_0,3407.0
49246_train_0,3408.0
49247_train_0,3406.0
49248_train_0,3404.0
49249_train_0,3408.0
49250_train_0,3405.0
49251_train_0,3406.0
49252_train_0,3409.0
49253_train_0,3427.0
49254_train_0,3404.0
49255_train_0,3407.0
49256_train_0,3407.0
49257_train_0,3405.0
49258_train_0,3409.0
49259_train_0,3405.0
49260_train_0,3409.0
49261_train_0,3410.0
49262_train_0,3407.0
49263_train_0,3405.0
49264_train_0,3403.0
49265_train_0,3408.0
49266_train_0,3402.0
49267_train_0,3383.0
49268_train_0,3403.0
49269_train_0,3407.0
49270_train_0,3409.0
49271_train_0,3402.0
49272_train_0,3405.0
49273_train_0,3408.0
49274_train_0,3403.0
49275_train_0,3404.0
49276_train_0,3404.0
49277_train_0,3411.0
49278_train_0,3409.0
49279_train_0,3408.0
49280_train_0,3405.0
49281_train_0,3405.0
49282_train_0,3403.0
49283_train_0,3410.0
49284_train_0,3412.0
49285_train_0,3406.0
49286_train_0,3424.0
49287_train_0,3407.0
49288_train_0,3412.0
49289_train_0,3411.0
49290_train_0,3407.0
49291_train_0,3404.0
49292_train_0,3409.0
49293_train_0,3405.0
49294_train_0,3402.0
49295_train_0,3406.0
49296_train_0,3407.0
49297_train_0,3410.0
49298_train_0,3403.0
49299_train_0,3410.0
49300_train_0,3403.0
49301_train_0,3414.0
49302_train_0,3415.0
49303_train_0,3408.0
49304_train_0,3412.0
49305_train_0,3402.0
49306_train_0,3402.0
49307_train_0,3404.0
49308_train_0,3404.0
49309_train_0,3403.0
49310_train_0,3411.0
49311_train_0,3405.0
49312_train_0,3401.0
49313_train_0,3407.0
49314_train_0,3405.0
49315_train_0,3406.0
49316_train_0,3407.0
49317_train_0,3408.0
49318_train_0,3413.0
49319_train_0,3404.0
49320_train_0,3404.0
49321_train_0,3403.0
49322_train_0,3384.0
49323_train_0,3406.0
49324_train_0,3402.0
49325_train_0,3381.0
49326_train_0,3404.0
49327_train_0,3402.0
49328_train_0,3410.0
49329_train_0,3409.0
49330_train_0,3407.0
49331_train_0,3405.0
49332_train_0,3413.0
49333_train_0,3403.0
49334_train_0,3408.0
49335_train_0,3408.0
49336_train_0,3391.0
49337_train_0,3408.0
49338_train_0,3407.0
49339_train_0,3407.0
49340_train_0,3408.0
49341_train_0,3403.0
49342_train_0,3404.0
49343_train_0,3410.0
49344_train_0,3412.0
49345_train_0,3401.0
49346_train_0,3406.0
49347_train_0,3410.0
49348_train_0,3407.0
49349_train_0,3406.0
49350_train_0,3410.0
49351_train_0,3409.0
49352_train_0,3414.0
49353_train_0,3407.0
49354_train_0,3407.0
49355_train_0,3413.0
49356_train_0,3388.0
49357_train_0,3405.0
49358_train_0,3413.0
49359_train_0,3403.0
49360_train_0,3408.0
49361_train_0,3407.0
49362_train_0,3406.0
49363_train_0,3413.0
49364_train_0,3390.0
49365_train_0,3408.0
49366_train_0,3404.0
49367_train_0,3406.0
49368_train_0,3411.0
49369_train_0,3403.0
49370_train_0,3409.0
49371_train_0,3415.0
49372_train_0,3409.0
49373_train_0,3414.0
49374_train_0,3404.0
49375_train_0,3410.0
49376_train_0,3405.0
49377_train_0,3408.0
49378_train_0,3408.0
49379_train_0,3405.0
49380_train_0,3411.0
49381_train_0,3405.0
49382_train_0,3407.0
49383_train_0,3410.0
49384_train_0,3403.0
49385_train_0,3401.0
49386_train_0,3405.0
49387_train_0,3413.0
49388_train_0,3406.0
49389_train_0,3406.0
49390_train_0,3405.0
49391_train_0,3406.0
49392_train_0,3408.0
49393_train_0,3413.0
49394_train_0,3394.0
49395_train_0,3399.0
49396_train_0,3401.0
49397_train_0,3401.0
49398_train_0,3415.0
49399_train_0,3406.0
49400_train_0,3405.0
49401_train_0,3410.0
49402_train_0,3413.0
49403_train_0,3407.0
49404_train_0,3404.0
49405_train_0,3410.0
49406_train_0,3409.0
49407_train_0,3408.0
49408_train_0,3411.0
49409_train_0,3410.0
49410_train_0,3415.0
49411_train_0,3411.0
49412_train_0,3408.0
49413_train_0,3404.0
49414_train_0,3409.0
49415_train_0,3414.0
49416_train_0,3407.0
49417_train_0,3404.0
49418_train_0,3410.0
49419_train_0,3409.0
49420_train_0,3408.0
49421_train_0,3403.0
49422_train_0,3408.0
49423_train_0,3408.0
49424_train_0,3408.0
49425_train_0,3411.0
49426_train_0,3406.0
49427_train_0,3409.0
49428_train_0,3418.0
49429_train_0,3407.0
49430_train_0,3408.0
49431_train_0,3412.0
49432_train_0,3404.0
49433_train_0,3406.0
49434_train_0,3408.0
49435_train_0,3405.0
49436_train_0,3405.0
49437_train_0,3417.0
49438_train_0,3408.0
49439_train_0,3406.0
49440_train_0,3404.0
49441_train_0,3409.0
49442_train_0,3418.0
49443_train_0,3409.0
49444_train_0,3408.0
49445_train_0,3413.0
49446_train_0,3411.0
49447_train_0,3406.0
49448_train_0,3413.0
49449_train_0,3405.0
49450_train_0,3409.0
49451_train_0,3405.0
49452_train_0,3408.0
49453_train_0,3410.0
49454_train_0,3410.0
49455_train_0,3405.0
49456_train_0,3409.0
49457_train_0,3408.0
49458_train_0,3404.0
49459_train_0,3409.0
49460_train_0,3405.0
49461_train_0,3412.0
49462_train_0,3408.0
49463_train_0,3411.0
49464_train_0,3409.0
49465_train_0,3408.0
49466_train_0,3404.0
49467_train_0,3411.0
49468_train_0,3403.0
49469_train_0,3414.0
49470_train_0,3410.0
49471_train_0,3405.0
49472_train_0,3409.0
49473_train_0,3409.0
49474_train_0,3397.0
49475_train_0,3404.0
49476_train_0,3410.0
49477_train_0,3408.0
49478_train_0,3407.0
49479_train_0,3405.0
49480_train_0,3410.0
49481_train_0,3404.0
49482_train_0,3409.0
49483_train_0,3411.0
49484_train_0,3408.0
49485_train_0,3409.0
49486_train_0,3418.0
49487_train_0,3409.0
49488_train_0,3409.0
49489_train_0,3405.0
49490_train_0,3407.0
49491_train_0,3412.0
49492_train_0,3412.0
49493_train_0,3407.0
49494_train_0,3410.0
49495_train_0,3408.0
49496_train_0,3412.0
49497_train_0,3410.0
49498_train_0,3403.0
49499_train_0,3408.0
49500_train_0,3407.0
49501_train_0,3408.0
49502_train_0,3413.0
49503_train_0,3404.0
49504_train_0,3412.0
49505_train_0,3408.0
49506_train_0,3404.0
49507_train_0,3403.0
49508_train_0,3419.0
49509_train_0,3402.0
49510_train_0,3408.0
49511_train_0,3410.0
49512_train_0,3403.0
49513_train_0,3404.0
49514_train_0,3412.0
49515_train_0,3406.0
49516_train_0,3403.0
49517_train_0,3412.0
49518_train_0,3408.0
49519_train_0,3412.0
49520_train_0,3409.0
49521_train_0,3413.0
49522_train_0,3408.0
49523_train_0,3412.0
49524_train_0,3410.0
49525_train_0,3408.0
49526_train_0,3405.0
49527_train_0,3408.0
49528_train_0,3407.0
49529_train_0,3402.0
49530_train_0,3413.0
49531_train_0,3406.0
49532_train_0,3403.0
49533_train_0,3411.0
49534_train_0,3406.0
49535_train_0,3402.0
49536_train_0,3405.0
49537_train_0,3399.0
49538_train_0,3412.0
49539_train_0,3411.0
49540_train_0,3408.0
49541_train_0,3408.0
49542_train_0,3411.0
49543_train_0,3405.0
49544_train_0,3405.0
49545_train_0,3412.0
49546_train_0,3411.0
49547_train_0,3406.0
49548_train_0,3395.0
49549_train_0,3413.0
49550_train_0,3408.0
49551_train_0,3411.0
49552_train_0,3408.0
49553_train_0,3407.0
49554_train_0,3407.0
49555_train_0,3406.0
49556_train_0,3421.0
49557_train_0,3408.0
49558_train_0,3414.0
49559_train_0,3410.0
49560_train_0,3411.0
49561_train_0,3403.0
49562_train_0,3411.0
49563_train_0,3403.0
49564_train_0,3412.0
49565_train_0,3406.0
49566_train_0,3409.0
49567_train_0,3407.0
49568_train_0,3408.0
49569_train_0,3401.0
49570_train_0,3410.0
49571_train_0,3409.0
49572_train_0,3413.0
49573_train_0,3407.0
49574_train_0,3409.0
49575_train_0,3409.0
49576_train_0,3413.0
49577_train_0,3405.0
49578_train_0,3407.0
49579_train_0,3407.0
49580_train_0,3403.0
49581_train_0,3408.0
49582_train_0,3408.0
49583_train_0,3403.0
49584_train_0,3411.0
49585_train_0,3408.0
49586_train_0,3416.0
49587_train_0,3410.0
49588_train_0,3412.0
49589_train_0,3394.0
49590_train_0,3412.0
49591_train_0,3410.0
49592_train_0,3407.0
49593_train_0,3410.0
49594_train_0,3411.0
49595_train_0,3386.0
49596_train_0,3407.0
49597_train_0,3409.0
49598_train_0,3412.0
49599_train_0,3406.0
49600_train_0,3406.0
49601_train_0,3405.0
49602_train_0,3410.0
49603_train_0,3410.0
49604_train_0,3410.0
49605_train_0,3404.0
49606_train_0,3401.0
49607_train_0,3401.0
49608_train_0,3410.0
49609_train_0,3407.0
49610_train_0,3412.0
49611_train_0,3404.0
49612_train_0,3409.0
49613_train_0,3409.0
49614_train_0,3408.0
49615_train_0,3403.0
49616_train_0,3410.0
49617_train_0,3408.0
49618_train_0,3405.0
49619_train_0,3407.0
49620_train_0,3405.0
49621_train_0,3408.0
49622_train_0,3402.0
49623_train_0,3411.0
49624_train_0,3405.0
49625_train_0,3409.0
49626_train_0,3411.0
49627_train_0,3413.0
49628_train_0,3406.0
49629_train_0,3408.0
49630_train_0,3410.0
49631_train_0,3414.0
49632_train_0,3411.0
49633_train_0,3404.0
49634_train_0,3414.0
49635_train_0,3409.0
49636_train_0,3405.0
49637_train_0,3409.0
49638_train_0,3406.0
49639_train_0,3413.0
49640_train_0,3408.0
49641_train_0,3406.0
49642_train_0,3407.0
49643_train_0,3411.0
49644_train_0,3409.0
49645_train_0,3412.0
49646_train_0,3412.0
49647_train_0,3409.0
49648_train_0,3404.0
49649_train_0,3409.0
49650_train_0,3406.0
49651_train_0,3408.0
49652_train_0,3410.0
49653_train_0,3407.0
49654_train_0,3415.0
49655_train_0,3417.0
49656_train_0,3406.0
49657_train_0,3404.0
49658_train_0,3413.0
49659_train_0,3405.0
49660_train_0,3412.0
49661_train_0,3410.0
49662_train_0,3404.0
49663_train_0,3404.0
49664_train_0,3409.0
49665_train_0,3408.0
49666_train_0,3405.0
49667_train_0,3408.0
49668_train_0,3403.0
49669_train_0,3406.0
49670_train_0,3407.0
49671_train_0,3416.0
49672_train_0,3404.0
49673_train_0,3388.0
49674_train_0,3406.0
49675_train_0,3412.0
49676_train_0,3412.0
49677_train_0,3414.0
49678_train_0,3407.0
49679_train_0,3406.0
49680_train_0,3409.0
49681_train_0,3412.0
49682_train_0,3408.0
49683_train_0,3392.0
49684_train_0,3405.0
49685_train_0,3408.0
49686_train_0,3414.0
49687_train_0,3409.0
49688_train_0,3404.0
49689_train_0,3414.0
49690_train_0,3408.0
49691_train_0,3411.0
49692_train_0,3406.0
49693_train_0,3407.0
49694_train_0,3402.0
49695_train_0,3408.0
49696_train_0,3406.0
49697_train_0,3406.0
49698_train_0,3409.0
49699_train_0,3409.0
49700_train_0,3402.0
49701_train_0,3406.0
49702_train_0,3410.0
49703_train_0,3407.0
49704_train_0,3413.0
49705_train_0,3414.0
49706_train_0,3416.0
49707_train_0,3410.0
49708_train_0,3409.0
49709_train_0,3404.0
49710_train_0,3409.0
49711_train_0,3408.0
49712_train_0,3408.0
49713_train_0,3407.0
49714_train_0,3406.0
49715_train_0,3407.0
49716_train_0,3412.0
49717_train_0,3413.0
49718_train_0,3402.0
49719_train_0,3416.0
49720_train_0,3404.0
49721_train_0,3409.0
49722_train_0,3408.0
49723_train_0,3410.0
49724_train_0,3410.0
49725_train_0,3408.0
49726_train_0,3403.0
49727_train_0,3414.0
49728_train_0,3407.0
49729_train_0,3387.0
49730_train_0,3408.0
49731_train_0,3415.0
49732_train_0,3402.0
49733_train_0,3407.0
49734_train_0,3409.0
49735_train_0,3411.0
49736_train_0,3405.0
49737_train_0,3409.0
49738_train_0,3407.0
49739_train_0,3405.0
49740_train_0,3412.0
49741_train_0,3406.0
49742_train_0,3411.0
49743_train_0,3409.0
49744_train_0,3407.0
49745_train_0,3404.0
49746_train_0,3408.0
49747_train_0,3411.0
49748_train_0,3411.0
49749_train_0,3411.0
49750_train_0,3404.0
49751_train_0,3409.0
49752_train_0,3410.0
49753_train_0,3413.0
49754_train_0,3404.0
49755_train_0,3408.0
49756_train_0,3403.0
49757_train_0,3406.0
49758_train_0,3407.0
49759_train_0,3413.0
49760_train_0,3413.0
49761_train_0,3407.0
49762_train_0,3398.0
49763_train_0,3408.0
49764_train_0,3408.0
49765_train_0,3407.0
49766_train_0,3416.0
49767_train_0,3409.0
49768_train_0,3406.0
49769_train_0,3406.0
49770_train_0,3411.0
49771_train_0,3411.0
49772_train_0,3404.0
49773_train_0,3410.0
49774_train_0,3406.0
49775_train_0,3413.0
49776_train_0,3410.0
49777_train_0,3410.0
49778_train_0,3404.0
49779_train_0,3409.0
49780_train_0,3411.0
49781_train_0,3415.0
49782_train_0,3410.0
49783_train_0,3414.0
49784_train_0,3415.0
49785_train_0,3410.0
49786_train_0,3413.0
49787_train_0,3408.0
49788_train_0,3404.0
49789_train_0,3411.0
49790_train_0,3406.0
49791_train_0,3408.0
49792_train_0,3418.0
49793_train_0,3409.0
49794_train_0,3408.0
49795_train_0,3401.0
49796_train_0,3410.0
49797_train_0,3408.0
49798_train_0,3405.0
49799_train_0,3411.0
49800_train_0,3409.0
49801_train_0,3403.0
49802_train_0,3398.0
49803_train_0,3404.0
49804_train_0,3401.0
49805_train_0,3410.0
49806_train_0,3411.0
49807_train_0,3401.0
49808_train_0,3407.0
49809_train_0,3408.0
49810_train_0,3408.0
49811_train_0,3409.0
49812_train_0,3407.0
49813_train_0,3412.0
49814_train_0,3409.0
49815_train_0,3408.0
49816_train_0,3415.0
49817_train_0,3405.0
49818_train_0,3407.0
49819_train_0,3409.0
49820_train_0,3399.0
49821_train_0,3404.0
49822_train_0,3411.0
49823_train_0,3407.0
49824_train_0,3409.0
49825_train_0,3405.0
49826_train_0,3406.0
49827_train_0,3407.0
49828_train_0,3410.0
49829_train_0,3414.0
49830_train_0,3409.0
49831_train_0,3409.0
49832_train_0,3402.0
49833_train_0,3412.0
49834_train_0,3407.0
49835_train_0,3408.0
49836_train_0,3405.0
49837_train_0,3406.0
49838_train_0,3411.0
49839_train_0,3405.0
49840_train_0,3404.0
49841_train_0,3396.0
49842_train_0,3414.0
49843_train_0,3410.0
49844_train_0,3404.0
49845_train_0,3409.0
49846_train_0,3412.0
49847_train_0,3411.0
49848_train_0,3413.0
49849_train_0,3403.0
49850_train_0,3409.0
49851_train_0,3409.0
49852_train_0,3408.0
49853_train_0,3414.0
49854_train_0,3410.0
49855_train_0,3407.0
49856_train_0,3411.0
49857_train_0,3420.0
49858_train_0,3401.0
49859_train_0,3407.0
49860_train_0,3413.0
49861_train_0,3403.0
49862_train_0,3404.0
49863_train_0,3412.0
49864_train_0,3411.0
49865_train_0,3411.0
49866_train_0,3410.0
49867_train_0,3401.0
49868_train_0,3407.0
49869_train_0,3408.0
49870_train_0,3409.0
49871_train_0,3405.0
49872_train_0,3410.0
49873_train_0,3406.0
49874_train_0,3404.0
49875_train_0,3389.0
49876_train_0,3409.0
49877_train_0,3405.0
49878_train_0,3410.0
49879_train_0,3412.0
49880_train_0,3409.0
49881_train_0,3405.0
49882_train_0,3403.0
49883_train_0,3410.0
49884_train_0,3409.0
49885_train_0,3409.0
49886_train_0,3407.0
49887_train_0,3408.0
49888_train_0,3402.0
49889_train_0,3404.0
49890_train_0,3415.0
49891_train_0,3418.0
49892_train_0,3410.0
49893_train_0,3414.0
49894_train_0,3407.0
49895_train_0,3413.0
49896_train_0,3402.0
49897_train_0,3413.0
49898_train_0,3402.0
49899_train_0,3408.0
49900_train_0,3384.0
49901_train_0,3409.0
49902_train_0,3410.0
49903_train_0,3415.0
49904_train_0,3407.0
49905_train_0,3405.0
49906_train_0,3410.0
49907_train_0,3404.0
49908_train_0,3411.0
49909_train_0,3412.0
49910_train_0,3407.0
49911_train_0,3405.0
49912_train_0,3409.0
49913_train_0,3406.0
49914_train_0,3410.0
49915_train_0,3408.0
49916_train_0,3410.0
49917_train_0,3409.0
49918_train_0,3408.0
49919_train_0,3402.0
49920_train_0,3405.0
49921_train_0,3404.0
49922_train_0,3413.0
49923_train_0,3409.0
49924_train_0,3410.0
49925_train_0,3408.0
49926_train_0,3410.0
49927_train_0,3408.0
49928_train_0,3419.0
49929_train_0,3409.0
49930_train_0,3409.0
49931_train_0,3408.0
49932_train_0,3411.0
49933_train_0,3407.0
49934_train_0,3414.0
49935_train_0,3407.0
49936_train_0,3408.0
49937_train_0,3406.0
49938_train_0,3410.0
49939_train_0,3416.0
49940_train_0,3411.0
49941_train_0,3402.0
49942_train_0,3400.0
49943_train_0,3405.0
49944_train_0,3405.0
49945_train_0,3407.0
49946_train_0,3410.0
49947_train_0,3409.0
49948_train_0,3413.0
49949_train_0,3416.0
49950_train_0,3402.0
49951_train_0,3407.0
49952_train_0,3404.0
49953_train_0,3410.0
49954_train_0,3409.0
49955_train_0,3409.0
49956_train_0,3410.0
49957_train_0,3408.0
49958_train_0,3412.0
49959_train_0,3408.0
49960_train_0,3410.0
49961_train_0,3408.0
49962_train_0,3397.0
49963_train_0,3411.0
49964_train_0,3411.0
49965_train_0,3412.0
49966_train_0,3407.0
49967_train_0,3409.0
49968_train_0,3405.0
49969_train_0,3408.0
49970_train_0,3406.0
49971_train_0,3408.0
49972_train_0,3411.0
49973_train_0,3410.0
49974_train_0,3411.0
49975_train_0,3408.0
49976_train_0,3407.0
49977_train_0,3409.0
49978_train_0,3410.0
49979_train_0,3405.0
49980_train_0,3406.0
49981_train_0,3408.0
49982_train_0,3405.0
49983_train_0,3409.0
49984_train_0,3407.0
49985_train_0,3409.0
49986_train_0,3405.0
49987_train_0,3404.0
49988_train_0,3410.0
49989_train_0,3409.0
49990_train_0,3405.0
49991_train_0,3409.0
49992_train_0,3408.0
49993_train_0,3408.0
49994_train_0,3409.0
49995_train_0,3410.0
49996_train_0,3409.0
49997_train_0,3385.0
49998_train_0,3411.0
49999_train_0,3406.0
50000_train_0,3405.0
50001_train_0,3410.0
50002_train_0,3414.0
50003_train_0,3408.0
50004_train_0,3407.0
50005_train_0,3406.0
50006_train_0,3411.0
50007_train_0,3410.0
50008_train_0,3410.0
50009_train_0,3413.0
50010_train_0,3407.0
50011_train_0,3413.0
50012_train_0,3409.0
50013_train_0,3413.0
50014_train_0,3412.0
50015_train_0,3411.0
50016_train_0,3403.0
50017_train_0,3409.0
50018_train_0,3409.0
50019_train_0,3414.0
50020_train_0,3401.0
50021_train_0,3404.0
50022_train_0,3410.0
50023_train_0,3407.0
50024_train_0,3412.0
50025_train_0,3410.0
50026_train_0,3409.0
50027_train_0,3411.0
50028_train_0,3408.0
50029_train_0,3408.0
50030_train_0,3407.0
50031_train_0,3404.0
50032_train_0,3391.0
50033_train_0,3400.0
50034_train_0,3412.0
50035_train_0,3407.0
50036_train_0,3408.0
50037_train_0,3384.0
50038_train_0,3406.0
50039_train_0,3414.0
50040_train_0,3407.0
50041_train_0,3393.0
50042_train_0,3408.0
50043_train_0,3407.0
50044_train_0,3409.0
50045_train_0,3411.0
50046_train_0,3402.0
50047_train_0,3380.0
50048_train_0,3411.0
50049_train_0,3408.0
50050_train_0,3409.0
50051_train_0,3406.0
50052_train_0,3405.0
50053_train_0,3410.0
50054_train_0,3407.0
50055_train_0,3410.0
50056_train_0,3410.0
50057_train_0,3406.0
50058_train_0,3410.0
50059_train_0,3411.0
50060_train_0,3407.0
50061_train_0,3408.0
50062_train_0,3389.0
50063_train_0,3416.0
50064_train_0,3411.0
50065_train_0,3389.0
50066_train_0,3409.0
50067_train_0,3409.0
50068_train_0,3402.0
50069_train_0,3407.0
50070_train_0,3405.0
50071_train_0,3407.0
50072_train_0,3408.0
50073_train_0,3408.0
50074_train_0,3409.0
50075_train_0,3409.0
50076_train_0,3411.0
50077_train_0,3402.0
50078_train_0,3406.0
50079_train_0,3407.0
50080_train_0,3408.0
50081_train_0,3408.0
50082_train_0,3405.0
50083_train_0,3413.0
50084_train_0,3409.0
50085_train_0,3407.0
50086_train_0,3415.0
50087_train_0,3410.0
50088_train_0,3394.0
50089_train_0,3405.0
50090_train_0,3403.0
50091_train_0,3410.0
50092_train_0,3409.0
50093_train_0,3408.0
50094_train_0,3411.0
50095_train_0,3412.0
50096_train_0,3414.0
50097_train_0,3408.0
50098_train_0,3417.0
50099_train_0,3410.0
50100_train_0,3408.0
50101_train_0,3411.0
50102_train_0,3402.0
50103_train_0,3411.0
50104_train_0,3408.0
50105_train_0,3404.0
50106_train_0,3410.0
50107_train_0,3383.0
50108_train_0,3409.0
50109_train_0,3409.0
50110_train_0,3408.0
50111_train_0,3408.0
50112_train_0,3408.0
50113_train_0,3409.0
50114_train_0,3412.0
50115_train_0,3412.0
50116_train_0,3402.0
50117_train_0,3408.0
50118_train_0,3408.0
50119_train_0,3402.0
50120_train_0,3411.0
50121_train_0,3410.0
50122_train_0,3408.0
50123_train_0,3408.0
50124_train_0,3408.0
50125_train_0,3406.0
50126_train_0,3423.0
50127_train_0,3410.0
50128_train_0,3405.0
50129_train_0,3406.0
50130_train_0,3407.0
50131_train_0,3419.0
50132_train_0,3405.0
50133_train_0,3425.0
50134_train_0,3412.0
50135_train_0,3408.0
50136_train_0,3406.0
50137_train_0,3412.0
50138_train_0,3408.0
50139_train_0,3409.0
50140_train_0,3398.0
50141_train_0,3405.0
50142_train_0,3412.0
50143_train_0,3409.0
50144_train_0,3409.0
50145_train_0,3412.0
50146_train_0,3409.0
50147_train_0,3407.0
50148_train_0,3407.0
50149_train_0,3415.0
50150_train_0,3412.0
50151_train_0,3410.0
50152_train_0,3409.0
50153_train_0,3413.0
50154_train_0,3410.0
50155_train_0,3409.0
50156_train_0,3405.0
50157_train_0,3405.0
50158_train_0,3408.0
50159_train_0,3409.0
50160_train_0,3410.0
